Id,WnvPresent
1,0.007225601424275769
2,0.007225601424275769
3,0.007225601424275769
4,0.007225601424275769
5,0.007225601424275769
6,0.007225601424275769
7,0.007225601424275769
8,0.007225601424275769
9,0.00841214119626695
10,0.00841214119626695
11,0.00841214119626695
12,0.00841214119626695
13,0.00841214119626695
14,0.00841214119626695
15,0.00841214119626695
16,0.00841214119626695
17,0.00740935628317829
18,0.00740935628317829
19,0.00740935628317829
20,0.00740935628317829
21,0.00740935628317829
22,0.00740935628317829
23,0.00740935628317829
24,0.00740935628317829
25,0.006525899537327937
26,0.006525899537327937
27,0.006525899537327937
28,0.006525899537327937
29,0.006525899537327937
30,0.006525899537327937
31,0.006525899537327937
32,0.006525899537327937
33,0.006525899537327937
34,0.006525899537327937
35,0.006525899537327937
36,0.006525899537327937
37,0.006525899537327937
38,0.006525899537327937
39,0.006525899537327937
40,0.006525899537327937
41,0.006525899537327937
42,0.006525899537327937
43,0.006525899537327937
44,0.006525899537327937
45,0.006525899537327937
46,0.006525899537327937
47,0.006525899537327937
48,0.006525899537327937
49,0.006525899537327937
50,0.006525899537327937
51,0.006525899537327937
52,0.006525899537327937
53,0.006525899537327937
54,0.006525899537327937
55,0.006525899537327937
56,0.006525899537327937
57,0.006525899537327937
58,0.006525899537327937
59,0.006525899537327937
60,0.006525899537327937
61,0.006525899537327937
62,0.006525899537327937
63,0.006525899537327937
64,0.006525899537327937
65,0.006525899537327937
66,0.006525899537327937
67,0.006525899537327937
68,0.006525899537327937
69,0.006525899537327937
70,0.006525899537327937
71,0.006525899537327937
72,0.006525899537327937
73,0.009165452808528821
74,0.009165452808528821
75,0.009165452808528821
76,0.009165452808528821
77,0.009165452808528821
78,0.009165452808528821
79,0.009165452808528821
80,0.009165452808528821
81,0.006525899537327937
82,0.006525899537327937
83,0.006525899537327937
84,0.006525899537327937
85,0.006525899537327937
86,0.006525899537327937
87,0.006525899537327937
88,0.006525899537327937
89,0.008712522329954519
90,0.008712522329954519
91,0.008712522329954519
92,0.008712522329954519
93,0.008712522329954519
94,0.008712522329954519
95,0.008712522329954519
96,0.008712522329954519
97,0.007611833211666765
98,0.007611833211666765
99,0.007611833211666765
100,0.007611833211666765
101,0.007611833211666765
102,0.007611833211666765
103,0.007611833211666765
104,0.007611833211666765
105,0.006525899537327937
106,0.006525899537327937
107,0.006525899537327937
108,0.006525899537327937
109,0.006525899537327937
110,0.006525899537327937
111,0.006525899537327937
112,0.006525899537327937
113,0.00841214119626695
114,0.00841214119626695
115,0.00841214119626695
116,0.00841214119626695
117,0.00841214119626695
118,0.00841214119626695
119,0.00841214119626695
120,0.00841214119626695
121,0.011284438309595524
122,0.011284438309595524
123,0.011284438309595524
124,0.011284438309595524
125,0.011284438309595524
126,0.011284438309595524
127,0.011284438309595524
128,0.011284438309595524
129,0.006638390680251889
130,0.006638390680251889
131,0.006638390680251889
132,0.006638390680251889
133,0.006638390680251889
134,0.006638390680251889
135,0.006638390680251889
136,0.006638390680251889
137,0.007611833211666765
138,0.007611833211666765
139,0.007611833211666765
140,0.007611833211666765
141,0.007611833211666765
142,0.007611833211666765
143,0.007611833211666765
144,0.007611833211666765
145,0.00740935628317829
146,0.00740935628317829
147,0.00740935628317829
148,0.00740935628317829
149,0.00740935628317829
150,0.00740935628317829
151,0.00740935628317829
152,0.00740935628317829
153,0.0072641471955174316
154,0.0072641471955174316
155,0.0072641471955174316
156,0.0072641471955174316
157,0.0072641471955174316
158,0.0072641471955174316
159,0.0072641471955174316
160,0.0072641471955174316
161,0.01198414019654336
162,0.01198414019654336
163,0.01198414019654336
164,0.01198414019654336
165,0.01198414019654336
166,0.01198414019654336
167,0.01198414019654336
168,0.01198414019654336
169,0.006525899537327937
170,0.006525899537327937
171,0.006525899537327937
172,0.006525899537327937
173,0.006525899537327937
174,0.006525899537327937
175,0.006525899537327937
176,0.006525899537327937
177,0.006822145539154407
178,0.006822145539154407
179,0.006822145539154407
180,0.006822145539154407
181,0.006822145539154407
182,0.006822145539154407
183,0.006822145539154407
184,0.006822145539154407
185,0.006709654396230458
186,0.006709654396230458
187,0.006709654396230458
188,0.006709654396230458
189,0.006709654396230458
190,0.006709654396230458
191,0.006709654396230458
192,0.006709654396230458
193,0.006638390680251889
194,0.006638390680251889
195,0.006638390680251889
196,0.006638390680251889
197,0.006638390680251889
198,0.006638390680251889
199,0.006638390680251889
200,0.006638390680251889
201,0.006525899537327937
202,0.006525899537327937
203,0.006525899537327937
204,0.006525899537327937
205,0.006525899537327937
206,0.006525899537327937
207,0.006525899537327937
208,0.006525899537327937
209,0.007611833211666765
210,0.007611833211666765
211,0.007611833211666765
212,0.007611833211666765
213,0.007611833211666765
214,0.007611833211666765
215,0.007611833211666765
216,0.007611833211666765
217,0.006525899537327937
218,0.006525899537327937
219,0.006525899537327937
220,0.006525899537327937
221,0.006525899537327937
222,0.006525899537327937
223,0.006525899537327937
224,0.006525899537327937
225,0.006525899537327937
226,0.006525899537327937
227,0.006525899537327937
228,0.006525899537327937
229,0.006525899537327937
230,0.006525899537327937
231,0.006525899537327937
232,0.006525899537327937
233,0.009445761385189147
234,0.009445761385189147
235,0.009445761385189147
236,0.009445761385189147
237,0.009445761385189147
238,0.009445761385189147
239,0.009445761385189147
240,0.009445761385189147
241,0.006638390680251889
242,0.006638390680251889
243,0.006638390680251889
244,0.006638390680251889
245,0.006638390680251889
246,0.006638390680251889
247,0.006638390680251889
248,0.006638390680251889
249,0.006638390680251889
250,0.006638390680251889
251,0.006638390680251889
252,0.006638390680251889
253,0.006638390680251889
254,0.006638390680251889
255,0.006638390680251889
256,0.006638390680251889
257,0.006525899537327937
258,0.006525899537327937
259,0.006525899537327937
260,0.006525899537327937
261,0.006525899537327937
262,0.006525899537327937
263,0.006525899537327937
264,0.006525899537327937
265,0.006525899537327937
266,0.006525899537327937
267,0.006525899537327937
268,0.006525899537327937
269,0.006525899537327937
270,0.006525899537327937
271,0.006525899537327937
272,0.006525899537327937
273,0.006525899537327937
274,0.006525899537327937
275,0.006525899537327937
276,0.006525899537327937
277,0.006525899537327937
278,0.006525899537327937
279,0.006525899537327937
280,0.006525899537327937
281,0.008299650053342997
282,0.008299650053342997
283,0.008299650053342997
284,0.008299650053342997
285,0.008299650053342997
286,0.008299650053342997
287,0.008299650053342997
288,0.008299650053342997
289,0.011213278457238907
290,0.011213278457238907
291,0.011213278457238907
292,0.011213278457238907
293,0.011213278457238907
294,0.011213278457238907
295,0.011213278457238907
296,0.011213278457238907
297,0.006719233075068874
298,0.006719233075068874
299,0.006719233075068874
300,0.006719233075068874
301,0.006719233075068874
302,0.006719233075068874
303,0.006719233075068874
304,0.006719233075068874
305,0.0065580952253361325
306,0.0065580952253361325
307,0.0065580952253361325
308,0.0065580952253361325
309,0.0065580952253361325
310,0.0065580952253361325
311,0.0065580952253361325
312,0.0065580952253361325
313,0.006638390680251889
314,0.006638390680251889
315,0.006638390680251889
316,0.006638390680251889
317,0.006638390680251889
318,0.006638390680251889
319,0.006638390680251889
320,0.006638390680251889
321,0.009197648496537019
322,0.009197648496537019
323,0.009197648496537019
324,0.009197648496537019
325,0.009197648496537019
326,0.009197648496537019
327,0.009197648496537019
328,0.009197648496537019
329,0.007611833211666765
330,0.007611833211666765
331,0.007611833211666765
332,0.007611833211666765
333,0.007611833211666765
334,0.007611833211666765
335,0.007611833211666765
336,0.007611833211666765
337,0.006638390680251889
338,0.006638390680251889
339,0.006638390680251889
340,0.006638390680251889
341,0.006638390680251889
342,0.006638390680251889
343,0.006638390680251889
344,0.006638390680251889
345,0.006525899537327937
346,0.006525899537327937
347,0.006525899537327937
348,0.006525899537327937
349,0.006525899537327937
350,0.006525899537327937
351,0.006525899537327937
352,0.006525899537327937
353,0.006638390680251889
354,0.006638390680251889
355,0.006638390680251889
356,0.006638390680251889
357,0.006638390680251889
358,0.006638390680251889
359,0.006638390680251889
360,0.006638390680251889
361,0.006638390680251889
362,0.006638390680251889
363,0.006638390680251889
364,0.006638390680251889
365,0.006638390680251889
366,0.006638390680251889
367,0.006638390680251889
368,0.006638390680251889
369,0.00841214119626695
370,0.00841214119626695
371,0.00841214119626695
372,0.00841214119626695
373,0.00841214119626695
374,0.00841214119626695
375,0.00841214119626695
376,0.00841214119626695
377,0.011396929452519475
378,0.011396929452519475
379,0.011396929452519475
380,0.011396929452519475
381,0.011396929452519475
382,0.011396929452519475
383,0.011396929452519475
384,0.011396929452519475
385,0.00841214119626695
386,0.00841214119626695
387,0.00841214119626695
388,0.00841214119626695
389,0.00841214119626695
390,0.00841214119626695
391,0.00841214119626695
392,0.00841214119626695
393,0.006525899537327937
394,0.006525899537327937
395,0.006525899537327937
396,0.006525899537327937
397,0.006525899537327937
398,0.006525899537327937
399,0.006525899537327937
400,0.006525899537327937
401,0.006638390680251889
402,0.006638390680251889
403,0.006638390680251889
404,0.006638390680251889
405,0.006638390680251889
406,0.006638390680251889
407,0.006638390680251889
408,0.006638390680251889
409,0.0065580952253361325
410,0.0065580952253361325
411,0.0065580952253361325
412,0.0065580952253361325
413,0.0065580952253361325
414,0.0065580952253361325
415,0.0065580952253361325
416,0.0065580952253361325
417,0.006525899537327937
418,0.006525899537327937
419,0.006525899537327937
420,0.006525899537327937
421,0.006525899537327937
422,0.006525899537327937
423,0.006525899537327937
424,0.006525899537327937
425,0.006525899537327937
426,0.006525899537327937
427,0.006525899537327937
428,0.006525899537327937
429,0.006525899537327937
430,0.006525899537327937
431,0.006525899537327937
432,0.006525899537327937
433,0.006525899537327937
434,0.006525899537327937
435,0.006525899537327937
436,0.006525899537327937
437,0.006525899537327937
438,0.006525899537327937
439,0.006525899537327937
440,0.006525899537327937
441,0.008440825538836917
442,0.008440825538836917
443,0.008440825538836917
444,0.008440825538836917
445,0.008440825538836917
446,0.008440825538836917
447,0.008440825538836917
448,0.008440825538836917
449,0.006525899537327937
450,0.006525899537327937
451,0.006525899537327937
452,0.006525899537327937
453,0.006525899537327937
454,0.006525899537327937
455,0.006525899537327937
456,0.006525899537327937
457,0.008712522329954519
458,0.008712522329954519
459,0.008712522329954519
460,0.008712522329954519
461,0.008712522329954519
462,0.008712522329954519
463,0.008712522329954519
464,0.008712522329954519
465,0.006525899537327937
466,0.006525899537327937
467,0.006525899537327937
468,0.006525899537327937
469,0.006525899537327937
470,0.006525899537327937
471,0.006525899537327937
472,0.006525899537327937
473,0.006638390680251889
474,0.006638390680251889
475,0.006638390680251889
476,0.006638390680251889
477,0.006638390680251889
478,0.006638390680251889
479,0.006638390680251889
480,0.006638390680251889
481,0.006638390680251889
482,0.006638390680251889
483,0.006638390680251889
484,0.006638390680251889
485,0.006638390680251889
486,0.006638390680251889
487,0.006638390680251889
488,0.006638390680251889
489,0.011284438309595524
490,0.011284438309595524
491,0.011284438309595524
492,0.011284438309595524
493,0.011284438309595524
494,0.011284438309595524
495,0.011284438309595524
496,0.011284438309595524
497,0.0065580952253361325
498,0.0065580952253361325
499,0.0065580952253361325
500,0.0065580952253361325
501,0.0065580952253361325
502,0.0065580952253361325
503,0.0065580952253361325
504,0.0065580952253361325
505,0.009165452808528821
506,0.009165452808528821
507,0.009165452808528821
508,0.009165452808528821
509,0.009165452808528821
510,0.009165452808528821
511,0.009165452808528821
512,0.009165452808528821
513,0.006638390680251889
514,0.006638390680251889
515,0.006638390680251889
516,0.006638390680251889
517,0.006638390680251889
518,0.006638390680251889
519,0.006638390680251889
520,0.006638390680251889
521,0.006525899537327937
522,0.006525899537327937
523,0.006525899537327937
524,0.006525899537327937
525,0.006525899537327937
526,0.006525899537327937
527,0.006525899537327937
528,0.006525899537327937
529,0.006638390680251889
530,0.006638390680251889
531,0.006638390680251889
532,0.006638390680251889
533,0.006638390680251889
534,0.006638390680251889
535,0.006638390680251889
536,0.006638390680251889
537,0.006638390680251889
538,0.006638390680251889
539,0.006638390680251889
540,0.006638390680251889
541,0.006638390680251889
542,0.006638390680251889
543,0.006638390680251889
544,0.006638390680251889
545,0.0065580952253361325
546,0.0065580952253361325
547,0.0065580952253361325
548,0.0065580952253361325
549,0.0065580952253361325
550,0.0065580952253361325
551,0.0065580952253361325
552,0.0065580952253361325
553,0.010060899483868888
554,0.010060899483868888
555,0.010060899483868888
556,0.010060899483868888
557,0.010060899483868888
558,0.010060899483868888
559,0.010060899483868888
560,0.010060899483868888
561,0.006638390680251889
562,0.006638390680251889
563,0.006638390680251889
564,0.006638390680251889
565,0.006638390680251889
566,0.006638390680251889
567,0.006638390680251889
568,0.006638390680251889
569,0.006525899537327937
570,0.006525899537327937
571,0.006525899537327937
572,0.006525899537327937
573,0.006525899537327937
574,0.006525899537327937
575,0.006525899537327937
576,0.006525899537327937
577,0.006600758222223244
578,0.006600758222223244
579,0.006600758222223244
580,0.006600758222223244
581,0.006600758222223244
582,0.006600758222223244
583,0.006600758222223244
584,0.006600758222223244
585,0.006600758222223244
586,0.006600758222223244
587,0.006600758222223244
588,0.006600758222223244
589,0.006600758222223244
590,0.006600758222223244
591,0.006600758222223244
592,0.006600758222223244
593,0.006525899537327937
594,0.006525899537327937
595,0.006525899537327937
596,0.006525899537327937
597,0.006525899537327937
598,0.006525899537327937
599,0.006525899537327937
600,0.006525899537327937
601,0.006525899537327937
602,0.006525899537327937
603,0.006525899537327937
604,0.006525899537327937
605,0.006525899537327937
606,0.006525899537327937
607,0.006525899537327937
608,0.006525899537327937
609,0.0065580952253361325
610,0.0065580952253361325
611,0.0065580952253361325
612,0.0065580952253361325
613,0.0065580952253361325
614,0.0065580952253361325
615,0.0065580952253361325
616,0.0065580952253361325
617,0.006638390680251889
618,0.006638390680251889
619,0.006638390680251889
620,0.006638390680251889
621,0.006638390680251889
622,0.006638390680251889
623,0.006638390680251889
624,0.006638390680251889
625,0.006553456547786157
626,0.006553456547786157
627,0.006553456547786157
628,0.006553456547786157
629,0.006553456547786157
630,0.006553456547786157
631,0.006553456547786157
632,0.006553456547786157
633,0.006665947690710107
634,0.006665947690710107
635,0.006665947690710107
636,0.006665947690710107
637,0.006665947690710107
638,0.006665947690710107
639,0.006665947690710107
640,0.006665947690710107
641,0.006553456547786157
642,0.006553456547786157
643,0.006553456547786157
644,0.006553456547786157
645,0.006553456547786157
646,0.006553456547786157
647,0.006553456547786157
648,0.006553456547786157
649,0.006638390680251889
650,0.006638390680251889
651,0.006638390680251889
652,0.006638390680251889
653,0.006638390680251889
654,0.006638390680251889
655,0.006638390680251889
656,0.006638390680251889
657,0.006638390680251889
658,0.006638390680251889
659,0.006638390680251889
660,0.006638390680251889
661,0.006638390680251889
662,0.006638390680251889
663,0.006638390680251889
664,0.006638390680251889
665,0.006788038710859517
666,0.006788038710859517
667,0.006788038710859517
668,0.006788038710859517
669,0.006788038710859517
670,0.006788038710859517
671,0.006788038710859517
672,0.006788038710859517
673,0.006525899537327937
674,0.006525899537327937
675,0.006525899537327937
676,0.006525899537327937
677,0.006525899537327937
678,0.006525899537327937
679,0.006525899537327937
680,0.006525899537327937
681,0.006525899537327937
682,0.006525899537327937
683,0.006525899537327937
684,0.006525899537327937
685,0.006525899537327937
686,0.006525899537327937
687,0.006525899537327937
688,0.006525899537327937
689,0.006525899537327937
690,0.006525899537327937
691,0.006525899537327937
692,0.006525899537327937
693,0.006525899537327937
694,0.006525899537327937
695,0.006525899537327937
696,0.006525899537327937
697,0.006525899537327937
698,0.006525899537327937
699,0.006525899537327937
700,0.006525899537327937
701,0.006525899537327937
702,0.006525899537327937
703,0.006525899537327937
704,0.006525899537327937
705,0.006553456547786157
706,0.006553456547786157
707,0.006553456547786157
708,0.006553456547786157
709,0.006553456547786157
710,0.006553456547786157
711,0.006553456547786157
712,0.006553456547786157
713,0.006553456547786157
714,0.006553456547786157
715,0.006553456547786157
716,0.006553456547786157
717,0.006553456547786157
718,0.006553456547786157
719,0.006553456547786157
720,0.006553456547786157
721,0.006525899537327937
